Executing whmapi1 listaccts search= searchtype=owner
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: eux-accessories.com
                 A: ['178.218.166.201']
                MX: [('mail.eux-accessories.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: udruga-opcina.hr
                 A: ['178.218.166.201']
                MX: [('udruga-opcina.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: campingpolidor.com
                 A: ['178.218.166.201']
                MX: [('campingpolidor-com.mail.protection.outlook.com', ['104.47.1.36', '104.47.2.36'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"', '" MS=ms92233229"']
D: matica-hrvatska-dubrovnik.com
                 A: ['178.218.166.201']
                MX: [('matica-hrvatska-dubrovnik.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:  vstajicns.rs
                 A: ['178.218.165.53']
                MX: [('vstajicns.rs', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:   msfg-cc.com
                 A: ['178.218.166.201']
                MX: [('msfg-cc.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: tourism-future.com
                 A: ['178.218.166.201']
                MX: [('tourism-future.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:    comland.hr
                 A: ['178.218.166.201']
                MX: [('comland.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: ariva-dubrovnik.com
                 A: ['178.218.166.201']
                MX: [('ariva-dubrovnik.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 ip4:178.218.166.201 +a +mx +ip4:178.218.165.116 +include:mojsite.com ~all"']
D: darkofritz.net
                 A: ['178.218.166.201']
                MX: [('darkofritz.net', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: vangogh.com.hr
                 A: ['178.218.166.201']
                MX: [('vangogh.com.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: istransfers.com
                 A: ['178.218.166.201']
                MX: [('istransfers.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: logiccomputers.rs
                 A: ['178.218.165.53']
                MX: [('logiccomputers.rs', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D:     ssndjs.hr
                 A: ['178.218.166.201']
                MX: [('ssndjs.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: pitagoraproject.eu
                 A: ['178.218.166.201']
                MX: [('pitagoraproject.eu', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:       rein.hr
                 A: ['178.218.166.201']
                MX: [('rein.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: tihi-hvar.com
                 A: ['178.218.166.201']
                MX: [('tihi-hvar.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: krulanovic.rs
                 A: ['178.218.165.53']
                MX: [('krulanovic.rs', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:    ovcina.net
                 A: ['178.218.165.53']
                MX: [('ovcina.net', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D:       boye.rs
                 A: ['178.218.165.53']
                MX: [('boye.rs', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: ludicemalene.com
                 A: ['178.218.166.201']
                MX: [('ludicemalene.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: uljara-esseker.hr
                 A: ['178.218.166.201']
                MX: [('uljara-esseker.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: pannonian-grain.hr
                 A: ['178.218.166.201']
                MX: [('pannonian-grain.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: ac-beta-nautika.com
                 A: ['178.218.166.201']
                MX: [('ac-beta-nautika.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:   ac-beta.com
                 A: ['178.218.166.201']
                MX: [('ac-beta.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:     proing.hr
                 A: ['178.218.166.201']
                MX: [('mail.proing.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:  mramoterm.hr
                 A: ['178.218.166.201']
                MX: [('mramoterm.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: mramoterm.com
                 A: ['178.218.166.201']
                MX: [('mramoterm.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: koristankod.hr
                 A: ['178.218.166.201']
                MX: [('koristankod.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all"']
D: iznajmljivaci20.com
                 A: ['178.218.166.201']
                MX: [('iznajmljivaci20.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all"']
D:   kontin.info
                 A: ['178.218.166.201']
                MX: [('kontin.info', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all"']
D: ivankakontin.com
                 A: ['178.218.166.201']
                MX: [('ivankakontin.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all"']
D: lucinkantun.com
                 A: ['178.218.166.201']
                MX: [('lucinkantun.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: assistant-dubrovnik.com
                 A: ['178.218.166.201']
                MX: [('assistant-dubrovnik.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: mreznica.info
                 A: ['178.218.166.201']
                MX: [('mreznica.info', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: metal-lovretic.com
                 A: ['178.218.166.201']
                MX: [('metal-lovretic.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: apartments-mlini.eu
                 A: ['178.218.166.201']
                MX: [('apartments-mlini.eu', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all"']
D:       hdnd.hr
                 A: ['178.218.166.201']
                MX: [('hdnd.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 a mx include:mojsite.com ?all"']
D:  nutriacta.hr
                 A: ['178.218.166.201']
                MX: [('nutriacta.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D:     petica.hr
                 A: ['178.218.166.201']
                MX: [('petica.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']
D: unseencavtat.com
                 A: ['178.218.166.201']
                MX: [('unseencavtat.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: villas-podgora.com
                 A: ['178.218.166.201']
                MX: [('villas-podgora.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: kaf-lovrec.hr
                 A: ['178.218.166.201']
                MX: [('kaf-lovrec.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all"']
D:  vedalibar.hr
                 A: ['178.218.166.201']
                MX: [('vedalibar.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: kviskoteka.hr
                 A: ['178.218.166.201']
                MX: [('kviskoteka.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com +include:spf.mfilter.dimenoc.com ~all"']
D: hrvatskodrustvoflautista.hr
                 A: ['178.218.166.201']
                MX: [('hrvatskodrustvoflautista.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: smartdecisioncompany.com
                 A: ['178.218.165.53']
                MX: [('smartdecisioncompany.com', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: justcoolcompany.com
                 A: ['178.218.165.53']
                MX: [('justcoolcompany.com', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:   hepakid.com
                 A: ['178.218.166.201']
                MX: [('hepakid.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: ostrovkrk.net
                 A: ['178.218.166.201']
                MX: [('ostrovkrk.net', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:  wyspakrk.com
                 A: ['178.218.166.201']
                MX: [('wyspakrk.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: ostrovkrk.com
                 A: ['178.218.166.201']
                MX: [('ostrovkrk.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: ferienwohnungkrk.com
                 A: ['178.218.166.201']
                MX: [('ferienwohnungkrk.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: fishinatie.com
                 A: ['178.218.166.201']
                MX: [('fishinatie.com', ['178.218.166.201'])]
